date,GSCPI,USCS,USUR,USIR,USPCE,covid_new_cases,weather,holiday
11/27/19,0.0964,96.8,3.6,0.0205,14613.8,0,0,1
11/28/19,0.0964,96.8,3.6,0.0205,14613.8,0,0,1
11/29/19,0.0964,96.8,3.6,0.0205,14613.8,0,0,1
11/30/19,0.0964,96.8,3.6,0.0205,14613.8,0,0,1
12/1/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/2/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/3/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/4/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/5/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/6/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/7/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/8/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/9/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/10/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/11/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/12/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/13/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/14/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/15/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/16/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/17/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/18/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/19/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/20/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/21/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/22/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/23/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/24/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/25/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/26/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/27/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/28/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/29/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/30/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
12/31/19,0.0074,99.3,3.6,0.0229,14689.2,0,0,1
1/1/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,1
1/2/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,1
1/3/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,1
1/4/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,1
1/5/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,1
1/6/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/7/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/8/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/9/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/10/20,0.0434,99.8,3.5,0.0249,14728.8,0,1,0
1/11/20,0.0434,99.8,3.5,0.0249,14728.8,0,1,0
1/12/20,0.0434,99.8,3.5,0.0249,14728.8,0,1,0
1/13/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/14/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/15/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/16/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/17/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/18/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/19/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/20/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/21/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/22/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/23/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/24/20,0.0434,99.8,3.5,0.0249,14728.8,1,0,0
1/25/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/26/20,0.0434,99.8,3.5,0.0249,14728.8,3,0,0
1/27/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/28/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/29/20,0.0434,99.8,3.5,0.0249,14728.8,1,0,0
1/30/20,0.0434,99.8,3.5,0.0249,14728.8,0,0,0
1/31/20,0.0434,99.8,3.5,0.0249,14728.8,2,0,0
2/1/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/2/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/3/20,1.103,101,3.5,0.0233,14785.7,3,0,0
2/4/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/5/20,1.103,101,3.5,0.0233,14785.7,0,1,0
2/6/20,1.103,101,3.5,0.0233,14785.7,1,1,0
2/7/20,1.103,101,3.5,0.0233,14785.7,0,1,0
2/8/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/9/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/10/20,1.103,101,3.5,0.0233,14785.7,0,0,1
2/11/20,1.103,101,3.5,0.0233,14785.7,1,0,1
2/12/20,1.103,101,3.5,0.0233,14785.7,0,0,1
2/13/20,1.103,101,3.5,0.0233,14785.7,1,0,1
2/14/20,1.103,101,3.5,0.0233,14785.7,0,0,1
2/15/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/16/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/17/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/18/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/19/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/20/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/21/20,1.103,101,3.5,0.0233,14785.7,2,0,0
2/22/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/23/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/24/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/25/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/26/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/27/20,1.103,101,3.5,0.0233,14785.7,1,0,0
2/28/20,1.103,101,3.5,0.0233,14785.7,0,0,0
2/29/20,1.103,101,3.5,0.0233,14785.7,8,0,0
3/1/20,2.462,89.1,4.4,0.0154,13806,7,0,0
3/2/20,2.462,89.1,4.4,0.0154,13806,23,1,0
3/3/20,2.462,89.1,4.4,0.0154,13806,19,1,0
3/4/20,2.462,89.1,4.4,0.0154,13806,33,1,0
3/5/20,2.462,89.1,4.4,0.0154,13806,77,0,0
3/6/20,2.462,89.1,4.4,0.0154,13806,53,0,0
3/7/20,2.462,89.1,4.4,0.0154,13806,166,0,0
3/8/20,2.462,89.1,4.4,0.0154,13806,116,0,0
3/9/20,2.462,89.1,4.4,0.0154,13806,75,0,0
3/10/20,2.462,89.1,4.4,0.0154,13806,188,0,0
3/11/20,2.462,89.1,4.4,0.0154,13806,365,0,0
3/12/20,2.462,89.1,4.4,0.0154,13806,439,0,0
3/13/20,2.462,89.1,4.4,0.0154,13806,633,0,0
3/14/20,2.462,89.1,4.4,0.0154,13806,759,0,0
3/15/20,2.462,89.1,4.4,0.0154,13806,234,0,0
3/16/20,2.462,89.1,4.4,0.0154,13806,1467,0,0
3/17/20,2.462,89.1,4.4,0.0154,13806,1833,0,0
3/18/20,2.462,89.1,4.4,0.0154,13806,2657,0,0
3/19/20,2.462,89.1,4.4,0.0154,13806,4494,0,0
3/20/20,2.462,89.1,4.4,0.0154,13806,6367,0,0
3/21/20,2.462,89.1,4.4,0.0154,13806,5995,0,0
3/22/20,2.462,89.1,4.4,0.0154,13806,8919,0,0
3/23/20,2.462,89.1,4.4,0.0154,13806,11152,0,0
3/24/20,2.462,89.1,4.4,0.0154,13806,10618,0,0
3/25/20,2.462,89.1,4.4,0.0154,13806,12127,0,0
3/26/20,2.462,89.1,4.4,0.0154,13806,17821,0,0
3/27/20,2.462,89.1,4.4,0.0154,13806,18591,1,0
3/28/20,2.462,89.1,4.4,0.0154,13806,22164,1,0
3/29/20,2.462,89.1,4.4,0.0154,13806,16127,0,0
3/30/20,2.462,89.1,4.4,0.0154,13806,22154,0,0
3/31/20,2.462,89.1,4.4,0.0154,13806,26381,0,0
4/1/20,3.095,71.8,14.7,0.0033,12082.4,35814,0,0
4/2/20,3.095,71.8,14.7,0.0033,12082.4,32276,0,0
4/3/20,3.095,71.8,14.7,0.0033,12082.4,32440,0,0
4/4/20,3.095,71.8,14.7,0.0033,12082.4,31719,0,0
4/5/20,3.095,71.8,14.7,0.0033,12082.4,28775,0,0
4/6/20,3.095,71.8,14.7,0.0033,12082.4,31991,0,0
4/7/20,3.095,71.8,14.7,0.0033,12082.4,30150,1,0
4/8/20,3.095,71.8,14.7,0.0033,12082.4,31244,1,1
4/9/20,3.095,71.8,14.7,0.0033,12082.4,36022,0,1
4/10/20,3.095,71.8,14.7,0.0033,12082.4,34189,0,1
4/11/20,3.095,71.8,14.7,0.0033,12082.4,28979,0,1
4/12/20,3.095,71.8,14.7,0.0033,12082.4,25858,1,1
4/13/20,3.095,71.8,14.7,0.0033,12082.4,27244,1,0
4/14/20,3.095,71.8,14.7,0.0033,12082.4,28497,0,0
4/15/20,3.095,71.8,14.7,0.0033,12082.4,26375,0,0
4/16/20,3.095,71.8,14.7,0.0033,12082.4,29673,0,0
4/17/20,3.095,71.8,14.7,0.0033,12082.4,33148,0,0
4/18/20,3.095,71.8,14.7,0.0033,12082.4,27325,0,0
4/19/20,3.095,71.8,14.7,0.0033,12082.4,25035,0,0
4/20/20,3.095,71.8,14.7,0.0033,12082.4,30653,0,0
4/21/20,3.095,71.8,14.7,0.0033,12082.4,25941,1,0
4/22/20,3.095,71.8,14.7,0.0033,12082.4,29946,1,0
4/23/20,3.095,71.8,14.7,0.0033,12082.4,32050,1,0
4/24/20,3.095,71.8,14.7,0.0033,12082.4,31497,0,0
4/25/20,3.095,71.8,14.7,0.0033,12082.4,30591,0,0
4/26/20,3.095,71.8,14.7,0.0033,12082.4,25865,0,0
4/27/20,3.095,71.8,14.7,0.0033,12082.4,24738,1,0
4/28/20,3.095,71.8,14.7,0.0033,12082.4,24527,1,0
4/29/20,3.095,71.8,14.7,0.0033,12082.4,26799,1,0
4/30/20,3.095,71.8,14.7,0.0033,12082.4,29559,1,0
5/1/20,2.554,72.3,13.2,0.0012,13129.4,34846,0,0
5/2/20,2.554,72.3,13.2,0.0012,13129.4,26609,0,0
5/3/20,2.554,72.3,13.2,0.0012,13129.4,23579,1,0
5/4/20,2.554,72.3,13.2,0.0012,13129.4,24020,1,0
5/5/20,2.554,72.3,13.2,0.0012,13129.4,24052,1,0
5/6/20,2.554,72.3,13.2,0.0012,13129.4,24390,0,0
5/7/20,2.554,72.3,13.2,0.0012,13129.4,27625,0,0
5/8/20,2.554,72.3,13.2,0.0012,13129.4,27137,0,0
5/9/20,2.554,72.3,13.2,0.0012,13129.4,24145,0,0
5/10/20,2.554,72.3,13.2,0.0012,13129.4,18693,0,0
5/11/20,2.554,72.3,13.2,0.0012,13129.4,19258,0,0
5/12/20,2.554,72.3,13.2,0.0012,13129.4,23484,0,0
5/13/20,2.554,72.3,13.2,0.0012,13129.4,20068,0,0
5/14/20,2.554,72.3,13.2,0.0012,13129.4,25878,0,0
5/15/20,2.554,72.3,13.2,0.0012,13129.4,24827,0,0
5/16/20,2.554,72.3,13.2,0.0012,13129.4,23885,0,0
5/17/20,2.554,72.3,13.2,0.0012,13129.4,18627,0,0
5/18/20,2.554,72.3,13.2,0.0012,13129.4,22391,0,0
5/19/20,2.554,72.3,13.2,0.0012,13129.4,20549,0,0
5/20/20,2.554,72.3,13.2,0.0012,13129.4,22838,1,0
5/21/20,2.554,72.3,13.2,0.0012,13129.4,25093,1,0
5/22/20,2.554,72.3,13.2,0.0012,13129.4,23831,1,0
5/23/20,2.554,72.3,13.2,0.0012,13129.4,19885,1,0
5/24/20,2.554,72.3,13.2,0.0012,13129.4,20112,0,0
5/25/20,2.554,72.3,13.2,0.0012,13129.4,19174,0,0
5/26/20,2.554,72.3,13.2,0.0012,13129.4,18692,0,0
5/27/20,2.554,72.3,13.2,0.0012,13129.4,18801,1,0
5/28/20,2.554,72.3,13.2,0.0012,13129.4,21129,0,0
5/29/20,2.554,72.3,13.2,0.0012,13129.4,24777,0,0
5/30/20,2.554,72.3,13.2,0.0012,13129.4,22714,0,0
5/31/20,2.554,72.3,13.2,0.0012,13129.4,18763,0,0
6/1/20,2.298,78.1,11,0.0065,13937.5,17853,0,0
6/2/20,2.298,78.1,11,0.0065,13937.5,20060,0,0
6/3/20,2.298,78.1,11,0.0065,13937.5,19085,0,0
6/4/20,2.298,78.1,11,0.0065,13937.5,27807,0,0
6/5/20,2.298,78.1,11,0.0065,13937.5,26338,0,0
6/6/20,2.298,78.1,11,0.0065,13937.5,20154,0,0
6/7/20,2.298,78.1,11,0.0065,13937.5,17808,0,0
6/8/20,2.298,78.1,11,0.0065,13937.5,16917,0,0
6/9/20,2.298,78.1,11,0.0065,13937.5,20338,0,0
6/10/20,2.298,78.1,11,0.0065,13937.5,21776,0,0
6/11/20,2.298,78.1,11,0.0065,13937.5,22309,0,0
6/12/20,2.298,78.1,11,0.0065,13937.5,25554,0,0
6/13/20,2.298,78.1,11,0.0065,13937.5,24129,0,0
6/14/20,2.298,78.1,11,0.0065,13937.5,18951,0,0
6/15/20,2.298,78.1,11,0.0065,13937.5,21105,0,0
6/16/20,2.298,78.1,11,0.0065,13937.5,24639,0,0
6/17/20,2.298,78.1,11,0.0065,13937.5,27082,0,0
6/18/20,2.298,78.1,11,0.0065,13937.5,28240,0,0
6/19/20,2.298,78.1,11,0.0065,13937.5,30986,0,0
6/20/20,2.298,78.1,11,0.0065,13937.5,31862,0,0
6/21/20,2.298,78.1,11,0.0065,13937.5,25858,0,0
6/22/20,2.298,78.1,11,0.0065,13937.5,29992,0,0
6/23/20,2.298,78.1,11,0.0065,13937.5,38887,0,0
6/24/20,2.298,78.1,11,0.0065,13937.5,36309,0,0
6/25/20,2.298,78.1,11,0.0065,13937.5,39352,0,0
6/26/20,2.298,78.1,11,0.0065,13937.5,49071,0,0
6/27/20,2.298,78.1,11,0.0065,13937.5,40818,0,0
6/28/20,2.298,78.1,11,0.0065,13937.5,42914,0,0
6/29/20,2.298,78.1,11,0.0065,13937.5,41550,0,0
6/30/20,2.298,78.1,11,0.0065,13937.5,50039,0,0
7/1/20,2.798,72.5,10.2,0.0099,14230.1,49333,0,0
7/2/20,2.798,72.5,10.2,0.0099,14230.1,55075,0,0
7/3/20,2.798,72.5,10.2,0.0099,14230.1,51645,0,0
7/4/20,2.798,72.5,10.2,0.0099,14230.1,46015,0,0
7/5/20,2.798,72.5,10.2,0.0099,14230.1,53945,0,0
7/6/20,2.798,72.5,10.2,0.0099,14230.1,43639,0,0
7/7/20,2.798,72.5,10.2,0.0099,14230.1,57425,0,0
7/8/20,2.798,72.5,10.2,0.0099,14230.1,60485,0,0
7/9/20,2.798,72.5,10.2,0.0099,14230.1,59807,0,0
7/10/20,2.798,72.5,10.2,0.0099,14230.1,68742,1,0
7/11/20,2.798,72.5,10.2,0.0099,14230.1,60420,1,0
7/12/20,2.798,72.5,10.2,0.0099,14230.1,60216,0,0
7/13/20,2.798,72.5,10.2,0.0099,14230.1,59625,0,0
7/14/20,2.798,72.5,10.2,0.0099,14230.1,65736,0,0
7/15/20,2.798,72.5,10.2,0.0099,14230.1,66289,0,0
7/16/20,2.798,72.5,10.2,0.0099,14230.1,70759,0,0
7/17/20,2.798,72.5,10.2,0.0099,14230.1,66440,0,0
7/18/20,2.798,72.5,10.2,0.0099,14230.1,64307,0,0
7/19/20,2.798,72.5,10.2,0.0099,14230.1,58989,0,0
7/20/20,2.798,72.5,10.2,0.0099,14230.1,60885,0,0
7/21/20,2.798,72.5,10.2,0.0099,14230.1,68285,0,0
7/22/20,2.798,72.5,10.2,0.0099,14230.1,67447,0,0
7/23/20,2.798,72.5,10.2,0.0099,14230.1,67777,0,0
7/24/20,2.798,72.5,10.2,0.0099,14230.1,74944,0,0
7/25/20,2.798,72.5,10.2,0.0099,14230.1,63745,1,0
7/26/20,2.798,72.5,10.2,0.0099,14230.1,55622,1,0
7/27/20,2.798,72.5,10.2,0.0099,14230.1,60002,0,0
7/28/20,2.798,72.5,10.2,0.0099,14230.1,64553,0,0
7/29/20,2.798,72.5,10.2,0.0099,14230.1,64058,0,0
7/30/20,2.798,72.5,10.2,0.0099,14230.1,69187,0,0
7/31/20,2.798,72.5,10.2,0.0099,14230.1,64367,0,0
8/1/20,1.333,74.1,8.4,0.0131,14352.8,57401,0,0
8/2/20,1.333,74.1,8.4,0.0131,14352.8,46881,0,0
8/3/20,1.333,74.1,8.4,0.0131,14352.8,41913,1,0
8/4/20,1.333,74.1,8.4,0.0131,14352.8,61633,1,0
8/5/20,1.333,74.1,8.4,0.0131,14352.8,54137,0,0
8/6/20,1.333,74.1,8.4,0.0131,14352.8,60053,0,0
8/7/20,1.333,74.1,8.4,0.0131,14352.8,60440,0,0
8/8/20,1.333,74.1,8.4,0.0131,14352.8,63770,0,0
8/9/20,1.333,74.1,8.4,0.0131,14352.8,54161,0,0
8/10/20,1.333,74.1,8.4,0.0131,14352.8,51646,1,0
8/11/20,1.333,74.1,8.4,0.0131,14352.8,56873,0,0
8/12/20,1.333,74.1,8.4,0.0131,14352.8,55228,0,0
8/13/20,1.333,74.1,8.4,0.0131,14352.8,51454,0,0
8/14/20,1.333,74.1,8.4,0.0131,14352.8,70085,0,0
8/15/20,1.333,74.1,8.4,0.0131,14352.8,52317,0,0
8/16/20,1.333,74.1,8.4,0.0131,14352.8,34573,0,0
8/17/20,1.333,74.1,8.4,0.0131,14352.8,38000,0,0
8/18/20,1.333,74.1,8.4,0.0131,14352.8,44991,0,0
8/19/20,1.333,74.1,8.4,0.0131,14352.8,45909,0,0
8/20/20,1.333,74.1,8.4,0.0131,14352.8,45126,0,0
8/21/20,1.333,74.1,8.4,0.0131,14352.8,47909,0,0
8/22/20,1.333,74.1,8.4,0.0131,14352.8,45268,0,0
8/23/20,1.333,74.1,8.4,0.0131,14352.8,31894,0,0
8/24/20,1.333,74.1,8.4,0.0131,14352.8,34091,0,0
8/25/20,1.333,74.1,8.4,0.0131,14352.8,42554,0,0
8/26/20,1.333,74.1,8.4,0.0131,14352.8,42185,0,0
8/27/20,1.333,74.1,8.4,0.0131,14352.8,50429,1,0
8/28/20,1.333,74.1,8.4,0.0131,14352.8,46313,1,0
8/29/20,1.333,74.1,8.4,0.0131,14352.8,43048,0,0
8/30/20,1.333,74.1,8.4,0.0131,14352.8,34159,0,0
8/31/20,1.333,74.1,8.4,0.0131,14352.8,33529,0,0
9/1/20,0.5992,80.4,7.9,0.0137,14583.3,41966,0,0
9/2/20,0.5992,80.4,7.9,0.0137,14583.3,40106,0,0
9/3/20,0.5992,80.4,7.9,0.0137,14583.3,45195,0,0
9/4/20,0.5992,80.4,7.9,0.0137,14583.3,48652,0,0
9/5/20,0.5992,80.4,7.9,0.0137,14583.3,43209,0,0
9/6/20,0.5992,80.4,7.9,0.0137,14583.3,29068,0,0
9/7/20,0.5992,80.4,7.9,0.0137,14583.3,24702,0,0
9/8/20,0.5992,80.4,7.9,0.0137,14583.3,27095,0,0
9/9/20,0.5992,80.4,7.9,0.0137,14583.3,33834,0,0
9/10/20,0.5992,80.4,7.9,0.0137,14583.3,39629,0,0
9/11/20,0.5992,80.4,7.9,0.0137,14583.3,44820,0,0
9/12/20,0.5992,80.4,7.9,0.0137,14583.3,45579,0,0
9/13/20,0.5992,80.4,7.9,0.0137,14583.3,40297,0,0
9/14/20,0.5992,80.4,7.9,0.0137,14583.3,32913,0,0
9/15/20,0.5992,80.4,7.9,0.0137,14583.3,37418,1,0
9/16/20,0.5992,80.4,7.9,0.0137,14583.3,38353,1,0
9/17/20,0.5992,80.4,7.9,0.0137,14583.3,45440,1,0
9/18/20,0.5992,80.4,7.9,0.0137,14583.3,50206,0,0
9/19/20,0.5992,80.4,7.9,0.0137,14583.3,45618,0,0
9/20/20,0.5992,80.4,7.9,0.0137,14583.3,41583,0,0
9/21/20,0.5992,80.4,7.9,0.0137,14583.3,32282,0,0
9/22/20,0.5992,80.4,7.9,0.0137,14583.3,38288,0,0
9/23/20,0.5992,80.4,7.9,0.0137,14583.3,41218,0,0
9/24/20,0.5992,80.4,7.9,0.0137,14583.3,48945,0,0
9/25/20,0.5992,80.4,7.9,0.0137,14583.3,47017,0,0
9/26/20,0.5992,80.4,7.9,0.0137,14583.3,43444,0,0
9/27/20,0.5992,80.4,7.9,0.0137,14583.3,33690,0,0
9/28/20,0.5992,80.4,7.9,0.0137,14583.3,38077,0,0
9/29/20,0.5992,80.4,7.9,0.0137,14583.3,42264,0,0
9/30/20,0.5992,80.4,7.9,0.0137,14583.3,38899,0,0
10/1/20,0.1016,81.8,6.9,0.0118,14626.1,46355,0,0
10/2/20,0.1016,81.8,6.9,0.0118,14626.1,53522,0,0
10/3/20,0.1016,81.8,6.9,0.0118,14626.1,49314,0,0
10/4/20,0.1016,81.8,6.9,0.0118,14626.1,33333,0,0
10/5/20,0.1016,81.8,6.9,0.0118,14626.1,37974,0,0
10/6/20,0.1016,81.8,6.9,0.0118,14626.1,44955,0,0
10/7/20,0.1016,81.8,6.9,0.0118,14626.1,49519,0,0
10/8/20,0.1016,81.8,6.9,0.0118,14626.1,58188,0,0
10/9/20,0.1016,81.8,6.9,0.0118,14626.1,55316,1,0
10/10/20,0.1016,81.8,6.9,0.0118,14626.1,55175,1,0
10/11/20,0.1016,81.8,6.9,0.0118,14626.1,46821,1,0
10/12/20,0.1016,81.8,6.9,0.0118,14626.1,42974,0,0
10/13/20,0.1016,81.8,6.9,0.0118,14626.1,50591,0,0
10/14/20,0.1016,81.8,6.9,0.0118,14626.1,59085,0,0
10/15/20,0.1016,81.8,6.9,0.0118,14626.1,63802,0,0
10/16/20,0.1016,81.8,6.9,0.0118,14626.1,70272,0,0
10/17/20,0.1016,81.8,6.9,0.0118,14626.1,54753,0,0
10/18/20,0.1016,81.8,6.9,0.0118,14626.1,52234,0,0
10/19/20,0.1016,81.8,6.9,0.0118,14626.1,68755,0,0
10/20/20,0.1016,81.8,6.9,0.0118,14626.1,62491,0,0
10/21/20,0.1016,81.8,6.9,0.0118,14626.1,61304,0,0
10/22/20,0.1016,81.8,6.9,0.0118,14626.1,80165,0,0
10/23/20,0.1016,81.8,6.9,0.0118,14626.1,82061,0,0
10/24/20,0.1016,81.8,6.9,0.0118,14626.1,77981,0,0
10/25/20,0.1016,81.8,6.9,0.0118,14626.1,60330,0,0
10/26/20,0.1016,81.8,6.9,0.0118,14626.1,64541,0,0
10/27/20,0.1016,81.8,6.9,0.0118,14626.1,78922,0,0
10/28/20,0.1016,81.8,6.9,0.0118,14626.1,88289,1,0
10/29/20,0.1016,81.8,6.9,0.0118,14626.1,92687,1,1
10/30/20,0.1016,81.8,6.9,0.0118,14626.1,100481,0,1
10/31/20,0.1016,81.8,6.9,0.0118,14626.1,86694,0,1
11/1/20,0.687,76.9,6.7,0.0117,14561,78060,0,0
11/2/20,0.687,76.9,6.7,0.0117,14561,84002,0,0
11/3/20,0.687,76.9,6.7,0.0117,14561,126805,0,0
11/4/20,0.687,76.9,6.7,0.0117,14561,102080,0,0
11/5/20,0.687,76.9,6.7,0.0117,14561,129984,0,0
11/6/20,0.687,76.9,6.7,0.0117,14561,128994,0,0
11/7/20,0.687,76.9,6.7,0.0117,14561,127074,0,0
11/8/20,0.687,76.9,6.7,0.0117,14561,119358,1,0
11/9/20,0.687,76.9,6.7,0.0117,14561,119593,1,0
11/10/20,0.687,76.9,6.7,0.0117,14561,139255,1,0
11/11/20,0.687,76.9,6.7,0.0117,14561,149536,1,0
11/12/20,0.687,76.9,6.7,0.0117,14561,159585,1,0
11/13/20,0.687,76.9,6.7,0.0117,14561,178802,0,0
11/14/20,0.687,76.9,6.7,0.0117,14561,162624,0,0
11/15/20,0.687,76.9,6.7,0.0117,14561,138453,0,1
11/16/20,0.687,76.9,6.7,0.0117,14561,155963,0,1
11/17/20,0.687,76.9,6.7,0.0117,14561,167127,0,1
11/18/20,0.687,76.9,6.7,0.0117,14561,173367,0,1
11/19/20,0.687,76.9,6.7,0.0117,14561,191843,0,1
11/20/20,0.687,76.9,6.7,0.0117,14561,201214,0,1
11/21/20,0.687,76.9,6.7,0.0117,14561,177375,0,1
11/22/20,0.687,76.9,6.7,0.0117,14561,145180,0,1
11/23/20,0.687,76.9,6.7,0.0117,14561,184603,0,1
11/24/20,0.687,76.9,6.7,0.0117,14561,174814,0,1
11/25/20,0.687,76.9,6.7,0.0117,14561,181280,0,1
11/26/20,0.687,76.9,6.7,0.0117,14561,112682,0,1
11/27/20,0.687,76.9,6.7,0.0117,14561,215241,0,1
11/28/20,0.687,76.9,6.7,0.0117,14561,167287,0,1
11/29/20,0.687,76.9,6.7,0.0117,14561,139606,0,1
11/30/20,0.687,76.9,6.7,0.0117,14561,158710,0,1
12/1/20,1.632,80.7,6.7,0.0136,14571.1,198697,0,1
12/2/20,1.632,80.7,6.7,0.0136,14571.1,197062,0,1
12/3/20,1.632,80.7,6.7,0.0136,14571.1,219419,0,1
12/4/20,1.632,80.7,6.7,0.0136,14571.1,235246,0,1
12/5/20,1.632,80.7,6.7,0.0136,14571.1,219715,0,1
12/6/20,1.632,80.7,6.7,0.0136,14571.1,178089,0,1
12/7/20,1.632,80.7,6.7,0.0136,14571.1,196534,0,1
12/8/20,1.632,80.7,6.7,0.0136,14571.1,227341,0,1
12/9/20,1.632,80.7,6.7,0.0136,14571.1,215768,0,1
12/10/20,1.632,80.7,6.7,0.0136,14571.1,235723,0,1
12/11/20,1.632,80.7,6.7,0.0136,14571.1,236942,0,1
12/12/20,1.632,80.7,6.7,0.0136,14571.1,222583,0,1
12/13/20,1.632,80.7,6.7,0.0136,14571.1,190625,0,1
12/14/20,1.632,80.7,6.7,0.0136,14571.1,210471,0,1
12/15/20,1.632,80.7,6.7,0.0136,14571.1,227190,0,1
12/16/20,1.632,80.7,6.7,0.0136,14571.1,234235,0,1
12/17/20,1.632,80.7,6.7,0.0136,14571.1,239164,0,1
12/18/20,1.632,80.7,6.7,0.0136,14571.1,246521,0,1
12/19/20,1.632,80.7,6.7,0.0136,14571.1,204860,0,1
12/20/20,1.632,80.7,6.7,0.0136,14571.1,186166,0,1
12/21/20,1.632,80.7,6.7,0.0136,14571.1,197616,0,1
12/22/20,1.632,80.7,6.7,0.0136,14571.1,205744,0,1
12/23/20,1.632,80.7,6.7,0.0136,14571.1,220833,0,1
12/24/20,1.632,80.7,6.7,0.0136,14571.1,211535,0,1
12/25/20,1.632,80.7,6.7,0.0136,14571.1,125515,0,1
12/26/20,1.632,80.7,6.7,0.0136,14571.1,217961,0,1
12/27/20,1.632,80.7,6.7,0.0136,14571.1,136145,0,1
12/28/20,1.632,80.7,6.7,0.0136,14571.1,174784,0,1
12/29/20,1.632,80.7,6.7,0.0136,14571.1,206657,0,1
12/30/20,1.632,80.7,6.7,0.0136,14571.1,218774,0,1
12/31/20,1.632,80.7,6.7,0.0136,14571.1,313782,0,1
1/1/21,1.302,79,6.3,0.014,14932.2,177570,0,1
1/2/21,1.302,79,6.3,0.014,14932.2,272445,0,1
1/3/21,1.302,79,6.3,0.014,14932.2,203162,0,1
1/4/21,1.302,79,6.3,0.014,14932.2,186939,0,1
